0,0,4,191,0,1,0,0
1,0,1,3,0,0,1,0
0,0,0,2,0,1,0,0
0,1,0,1251,0,1,1,1
0,0,20,3869,0,1,0,0
0,0,9,3,0,1,0,0
0,0,191,71603,0,1,0,0
0,0,7,1767,0,1,1,0
0,0,5,2,0,0,0,0
0,1,0,434,0,2,0,1
0,0,1,3,0,1,0,0
0,1,6,1,0,1,0,0
1,0,3,1,0,0,0,0
0,0,7,3,0,1,0,0
0,0,21,3,0,0,0,0
0,0,1236,74131,0,1,8,0
0,0,210,32645,0,1,1,1
0,0,0,42,0,4,0,6
0,0,0,2,0,0,0,0
0,0,0,13,0,1,1,8
1,0,0,1,0,0,0,0
0,0,6,3,0,1,0,0
0,0,63,17048,0,3,1,0
0,0,2,3,0,1,0,0
0,0,1,2,0,0,0,0
0,828,577,56522,0,1,1,0
0,0,24,1430,0,1,0,0
0,0,14,59,0,1,0,0
0,0,2,1,0,0,0,0
0,0,23,6166,0,4,1,0
0,1,0,411,0,1,0,0
0,0,1,10,0,0,0,0
1,0,5,3,0,0,0,0
0,0,3,2,0,0,0,0
0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0
0,0,44,3,0,1,0,0
0,151,22,3039,0,1,1,0
0,0,5,3,0,1,0,0
0,0,5,3,0,1,0,0
0,0,1,1,0,0,0,0
0,0,2,1404,0,1,1,3
0,2,12,432,0,1,0,0
0,0,7,1,0,1,0,0
0,0,0,28,0,4,0,6
0,0,321,33300,0,1,1,0
0,0,0,3,0,3,0,0
0,0,0,3,0,0,0,0
1,0,2,3,0,0,0,0
0,0,7,1,0,1,0,0
0,0,6,3,0,1,0,0
0,0,0,1,0,1,0,0
0,0,20,3962,0,1,0,0
0,0,16,2,0,1,0,0
1,0,2,2,0,0,0,1
0,0,0,0,0,1,0,0
0,0,89,6682,0,0,0,0
0,0,0,2,0,1,0,0
0,0,1,2,0,1,0,0
0,0,0,3,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,0,0,1,0,0
1,0,1,3,0,0,0,0
0,0,0,3,0,0,0,0
0,0,81,4586,0,1,0,0
0,0,9,2,0,0,0,0
0,0,41,601,0,1,0,0
1,0,0,3,0,0,0,1
1,0,5,3,0,0,1,0
0,0,1,3,0,0,0,0
0,0,17,3,0,5,0,0
0,0,0,3,0,1,0,0
0,0,1,37,0,0,0,0
0,0,16,3,0,4,0,0
0,1,0,386,0,1,0,0
0,0,14,2,0,0,0,0
0,0,0,0,0,2,0,0
0,0,18,2,0,1,0,0
0,0,0,1,0,0,0,0
0,0,3,3,0,1,0,0
0,0,25,1,0,1,0,0
0,0,0,3,0,0,0,1
0,0,3,3,0,0,0,0
0,0,0,2,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,7,0,1,1,0
0,0,22,3,0,1,0,0
0,0,0,0,0,1,0,0
1,0,0,3,0,0,0,1
0,28,26,4245,0,1,0,0
0,0,0,3,0,0,0,0
0,0,2,3,0,0,0,0
0,1,1,3,0,1,0,0
1,0,2,3,0,0,0,1
1,0,0,3,0,0,0,1
1,0,0,2,0,5,0,0
0,0,0,2,0,0,0,0
0,0,11,3,0,0,0,0
0,0,0,0,0,2,0,0
0,0,3,3,0,1,0,0
0,0,1,3,0,0,0,0
1,0,8,1,0,0,0,0
0,0,0,0,0,1,0,0
0,0,47,4792,0,1,0,0
1,0,0,2,0,0,0,0
1,0,0,3,0,0,0,0
0,11,9,3747,0,1,0,0
0,0,8,3,0,1,0,0
1,0,12,1,0,2,0,0
0,0,10,3,0,0,0,0
0,0,14,3,0,0,0,0
0,0,20,1412,0,1,0,0
0,0,6,3,0,0,0,0
0,0,9,3,0,1,0,0
0,0,1,2,0,1,1,0
0,0,1,2,0,1,0,1
0,0,3,1,0,0,0,1
0,0,11,252,0,1,0,0
0,0,5,1,0,0,0,0
0,0,2,3,0,1,0,0
0,0,0,3,0,0,0,0
0,0,1,3,0,5,0,0
0,0,0,36,0,1,0,0
0,0,0,0,0,1,0,0
0,0,1,2,0,0,0,0
0,0,0,2,0,1,0,0
0,0,0,29,0,1,0,1
0,0,1,42,0,0,0,0
0,0,0,3,0,0,0,0
0,0,327,20135,0,1,0,0
0,0,20,989,0,1,1,0
0,0,0,2,0,1,0,2
0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,3,0,0,0,1
0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0
0,0,1,3,0,1,0,0
0,0,7,3,0,1,0,0
0,0,64,5291,0,1,1,0
0,0,217,16006,0,1,0,0
0,0,103,2126,0,1,0,0
0,0,0,2,0,1,1,0
0,0,0,3,0,0,0,0
0,0,401,23078,0,1,0,0
0,0,67,6497,0,1,0,0
0,0,0,0,0,1,0,0
0,0,5,292,0,1,0,0
0,0,0,2,0,0,0,0
0,0,3,3,0,1,0,1
0,0,0,2,0,1,0,0
0,0,0,3,0,0,0,0
0,0,0,52,0,1,2,0
0,0,18,3,0,1,0,0
0,0,0,2,0,1,0,0
0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0
1,0,0,125,0,0,0,0
0,0,8,3,0,1,0,0
0,0,0,1,0,1,2,0
0,0,1,46,0,4,0,0
0,0,0,2,0,0,0,0
0,0,0,1039,0,1,1,0
0,0,6,3,0,1,0,0
0,0,0,8,1,0,0,0
0,0,5,3,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,4,0,0,0,0
0,0,90,34633,0,1,0,0
0,0,684,71778,0,1,3,0
0,0,7,3,0,0,0,0
1,0,0,3,0,0,0,0
0,0,6,4,0,0,0,0
0,0,0,2,0,1,0,0
0,0,0,0,0,2,0,0
0,16,59,7627,0,1,2,0
0,0,7,3,0,1,0,0
1,0,1,117,0,0,0,0
0,0,2,2,0,1,0,0
0,0,506,45802,0,1,1,0
0,0,0,5,0,0,0,0
0,0,14,3,0,1,0,0
0,0,0,3,0,0,0,1
0,0,8,42,0,1,0,0
0,0,3,3,0,1,0,0
1,0,0,3,0,0,0,1
0,0,0,96,0,4,0,2
0,0,37,6803,0,1,0,0
0,0,3,193,0,1,0,0
0,0,0,63,0,4,0,0
0,0,2,3,0,1,0,0
0,0,0,2,0,1,0,0
0,58,331,35352,0,4,0,0
0,0,668,27898,1,0,0,0
0,0,28,4362,0,1,1,1
0,0,0,3,0,0,0,0
0,0,4,2,0,0,0,0
0,0,10,3,0,0,0,0
0,0,1108,43994,0,1,0,0
0,0,3,949,0,1,0,0
0,0,0,3,0,0,0,0
0,0,7,1,0,0,1,0
0,0,0,3,0,1,0,0
0,0,1,3,0,0,0,0
0,0,59,1561,0,1,0,0
0,0,0,1,0,0,0,0
0,0,9,3,0,0,0,0
0,0,461,8310,1,0,1,0
0,0,0,11,0,5,0,1
0,0,0,2,0,1,0,0
0,0,1424,7193,1,0,1,0
0,0,0,8,0,0,1,0
1,0,1,3,0,0,0,0
0,0,489,42269,0,1,1,0
0,0,0,3,0,0,0,0
0,0,1,45,0,1,0,0
0,24,15,483,0,0,1,0
0,24,15,483,0,0,1,0
0,0,132,7429,0,1,0,0
1,0,1,3,0,0,0,0
1,0,0,3,0,0,0,0
0,0,24,2,0,0,0,0
0,0,63,4908,0,1,0,0
0,0,0,3,0,0,0,3
0,0,0,3,0,0,0,0
0,0,0,3,0,1,0,0
0,0,0,79,0,0,0,2
0,0,3,594,0,1,0,0
0,0,1,11,0,0,0,0
0,0,1,3,0,0,0,0
0,0,7,1,0,0,0,1
1,0,0,1,0,1,0,1
0,0,125,17992,0,1,0,0
0,0,25,2149,0,1,2,0
0,0,0,28,0,1,0,0
0,0,32,3,0,0,0,0
0,0,1018,110745,0,1,0,0
0,0,3,1,0,0,0,0
0,0,0,1,0,0,0,0
0,14,14,5045,0,4,1,0
0,0,1,1,0,1,0,0
0,0,22,3744,0,1,1,0
0,0,138,29323,0,1,0,0
0,0,1,9,0,0,0,0
0,0,0,3,0,1,0,0
0,0,0,3,0,0,0,1
0,0,4,511,0,4,0,0
0,0,0,0,0,1,0,0
0,2,15,2,0,1,1,2
1,0,1,3,0,0,0,0
1,0,8,3,0,0,0,1
0,0,13,2,0,1,0,0
0,0,20,3871,0,1,0,0
1,0,8,3,0,0,0,1
1,0,0,1,0,0,0,1
0,0,1,3,0,1,0,0
0,0,31,3034,0,2,0,2
0,0,192,71836,0,1,0,0
0,0,0,3,0,0,0,0
0,22,20,1418,0,1,0,0
0,0,1,5,1,0,0,0
0,0,3,514,0,1,0,2
0,0,0,0,0,1,0,0
0,0,0,3,0,0,0,0
0,0,0,7,1,0,0,0
0,0,0,7,0,0,0,0
0,0,0,1,0,0,0,0
0,0,11,2,0,0,0,1
1,0,7,2,0,0,0,0
0,0,0,0,0,1,0,0
0,0,51159,990748,0,1,0,0
0,0,8,2,0,0,0,0
0,412,602,30264,0,4,0,0
0,0,0,3,0,0,0,0
0,0,3,3,0,0,0,1
0,0,0,0,0,1,0,0
0,0,0,2,0,0,0,0
0,0,1,3,0,0,0,0
0,0,0,0,0,4,0,0
0,0,163,28690,0,1,0,0
0,0,0,0,0,1,0,0
1,0,1,2,0,0,0,0
0,0,9,109,0,1,0,0
0,0,7,3,0,0,0,0
0,0,1,1,0,1,0,0
0,0,518,10201,1,0,1,0
0,0,3,2,0,5,0,0
0,0,1,3,0,0,0,0
0,0,11,1465,0,1,3,0
0,0,8,3,0,1,0,0
0,0,0,2,0,1,0,0
0,0,0,1,0,0,0,0
0,0,210,33255,0,1,1,1
0,0,0,3,1,0,0,0
0,0,1,1,0,0,0,0
0,0,5,3,0,0,0,0
0,0,0,522,0,1,0,5
0,0,0,3,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,1025,0,1,1,0
1,0,1,1,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,13,0,1,1,8
0,0,17,3,0,1,0,0
0,0,0,1,0,1,0,0
0,0,0,1,0,0,0,1
0,0,2,3,0,0,0,0
0,0,29,2525,0,1,2,3
0,0,63,17069,0,3,1,0
0,0,5,2,0,0,0,0
0,0,6,3,0,0,0,0
0,0,3,2,0,1,0,0
1,0,8,101,0,0,0,0
0,0,0,3,0,1,0,0
0,0,7,2075,0,1,0,0
0,0,8,2932,0,1,0,0
1,0,1,3,0,0,0,0
0,0,0,3,0,1,0,0
0,0,1,3,0,0,0,0
0,0,27,87,0,5,0,0
0,0,10,1,0,1,0,0
0,0,15,3,0,2,0,0
0,0,24,1431,0,1,0,0
0,0,5,2,0,1,0,0
1,0,9,3,0,0,0,1
0,0,170,2342,0,1,2,0
0,0,108,1783,0,1,0,0
0,0,8,3,0,1,0,0
0,0,0,1,0,0,0,1
0,0,13,3,0,0,0,0
0,0,0,0,0,2,0,0
0,0,11,3,0,0,1,1
0,0,18,2,0,1,0,0
0,0,7,3,0,0,0,0
0,0,0,2,0,0,0,0
0,0,6,3,0,1,0,1
0,0,0,1,0,0,0,0
0,0,16,3,0,1,0,0
0,0,9,2275,0,1,0,0
0,0,0,3,0,0,0,1
0,0,1,120,0,1,0,0
0,0,5,1,0,1,0,0
0,0,0,2,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,3,0,0,0,0
0,0,10,2,0,0,0,0
0,0,54,25379,0,1,0,0
0,0,0,3,0,0,0,1
1,0,2,6,0,0,0,0
0,0,7,3,0,1,0,0
1,0,13,3,0,0,0,0
1,0,0,26,0,0,0,0
0,0,1,3,0,0,0,0
0,0,49,6279,0,1,0,0
1,0,19,3,0,0,0,0
0,0,10,901,1,0,0,2
0,0,0,2,0,0,0,0
0,0,4,1888,0,0,0,0
1,0,0,3,0,0,0,0
0,0,0,3,0,0,0,0
0,0,9,11,0,0,0,0
0,0,0,2,1,0,0,0
0,0,1,3,0,1,0,0
0,0,89,14048,0,1,0,0
1,0,2,6,0,0,0,0
0,0,1,1,0,1,0,1
0,0,1,1,0,1,0,1
0,0,0,130,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0
0,0,321,33314,0,1,1,0
0,0,1,1,0,1,0,1
0,0,0,3,0,0,0,0
0,0,50,3678,0,1,2,1
0,0,0,2,0,0,0,1
0,0,0,3,0,0,0,0
0,0,4,88,1,0,1,0
0,0,0,2,0,1,0,0
0,0,0,5,1,0,0,0
0,0,743,50150,0,4,2,0
0,0,1,2,0,0,0,0
0,0,0,3,0,0,0,0
0,0,89,6684,0,0,0,0
0,0,9,1,0,0,0,0
0,0,0,1,0,5,0,0
0,0,3,3,0,0,0,0
0,0,3,3,0,1,0,1
0,0,5,3,0,1,0,0
0,0,0,3,0,1,0,0
0,0,1,3,0,0,0,0
0,0,7,1,0,0,0,0
0,0,20,5526,0,1,2,0
0,0,3,3,0,5,0,0
0,0,0,0,0,0,0,0
0,0,25,2,0,1,0,0
0,0,83,5461,0,1,1,0
0,0,0,1,0,0,0,1
0,0,0,2,0,0,0,0
0,0,8,3,0,1,0,0
0,0,0,3,0,1,0,0
0,0,21,3,0,1,0,0
0,0,0,0,0,4,0,0
0,0,1,3,0,0,0,0
0,0,1,1,0,0,0,1
0,0,0,26,0,0,0,2
0,0,3,1,0,0,0,0
0,0,0,1,0,1,0,0
0,0,12,1964,0,1,0,0
0,0,17,6026,0,1,0,0
0,0,0,1,0,0,0,0
0,1,9,3,0,1,0,0
0,0,0,2,0,0,0,0
0,0,4,88,1,0,1,0
0,0,10,1166,0,1,1,0
1,0,0,1,0,0,0,0
0,0,0,1,0,0,0,2
0,952,1958,195904,0,1,0,0
0,0,16,3,1,0,0,2
0,0,11,2,0,1,0,0
0,0,0,1,0,0,0,0
0,0,0,2,0,0,0,0
0,0,0,2,0,0,0,0
0,0,1585,114929,0,1,4,2
0,0,21,3608,0,1,3,0
0,0,0,51,0,1,0,0
0,0,0,928,0,1,1,0
0,0,0,0,0,5,0,0
0,0,0,3,0,0,0,0
0,0,23,8056,0,1,0,0
1,0,94554,4418919,0,1,0,0
1,0,1,2,0,0,0,0
0,0,693,10552,1,0,0,0
0,0,0,3,0,0,0,0
0,0,0,2,0,0,0,0
0,0,0,2,0,0,0,0
0,0,0,3,0,0,0,0
0,0,1,6,0,0,0,0
0,0,0,9,0,1,0,0
0,0,8,12,0,0,0,0
1,0,0,3,0,0,0,1
0,0,6,1,0,1,0,0
0,0,7,1,0,5,0,0
0,0,5,3,0,0,0,0
0,0,0,3,0,0,0,0
0,0,1,2,0,1,0,0
0,0,0,3,0,1,0,0
1,0,5,1,0,0,0,1
0,0,0,3,0,0,0,0
0,0,2,3,0,1,0,0
0,0,6,3,0,0,0,1
0,0,0,3,0,0,0,0
0,0,5,3,0,1,0,0
0,0,1,1,0,0,0,0
0,0,10,901,1,0,0,2
1,0,2,3,0,0,0,1
0,0,0,7,0,0,0,0
1,0,1,20,0,0,0,0
0,0,0,2,0,1,0,0
0,0,649,54025,0,1,1,0
0,0,0,56,0,0,0,0
0,0,108,1783,0,1,0,0
0,0,0,2,0,0,0,0
0,0,15,3439,0,1,0,0
0,0,0,3,0,1,0,0
0,0,1,1,0,0,0,0
0,0,3,3,0,0,0,0
0,0,0,1,0,0,0,2
0,0,1,3,0,2,0,0
0,0,15,47,0,1,0,0
0,0,2,92,0,1,1,0
0,0,8,3,0,1,0,0
0,0,30,317,0,1,0,0
0,0,0,2,0,0,0,0
0,0,3,1,0,0,0,0
0,0,1,3,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,1
0,0,7,76,0,3,0,0
0,0,5,3,0,0,0,0
0,0,0,8,0,0,0,0
1,0,1,1,0,0,0,1
0,0,7,458,0,1,0,0
0,0,6,3,0,1,0,0
0,0,0,2,0,0,0,0
0,0,0,1,0,0,0,0
0,0,0,3,0,0,0,2
0,0,22,3042,0,1,1,0
0,0,0,3,0,0,0,0
0,0,20,1209,0,1,0,0
0,0,14,3,0,1,0,0
0,0,0,2,0,0,0,0
0,0,0,2,0,0,0,1
0,0,0,3,0,1,0,0
0,0,0,2,0,1,0,0
0,0,0,2,0,1,0,0
0,0,35,426,0,1,3,1
0,0,0,3,0,0,0,0
0,0,7,3,0,1,0,0
0,0,27,3,0,0,0,0
0,0,1,1,0,5,0,0
0,0,0,2,0,1,0,0
0,0,5,3,0,0,0,1
0,0,10,1,0,1,0,0
0,13,13,1209,0,1,0,0
0,0,6,1,0,0,0,0
0,0,3,1,0,1,0,2
0,0,0,7,0,0,0,0
0,0,1,3,0,1,0,0
0,0,0,2,0,0,0,0
0,0,0,1,0,0,0,0
0,0,2,111,0,0,0,0
0,0,24,7698,0,1,0,0
0,0,0,2,0,1,0,0
0,0,0,3,0,1,0,0
0,0,192,71941,0,1,0,0
0,0,0,3,0,1,0,0
0,0,0,2,0,2,0,0
0,0,0,60,0,0,0,0
0,0,1,1,0,0,0,0
0,0,0,1,0,0,0,0
0,22,18,3038,0,1,0,0
0,0,0,24,0,1,0,0
0,0,0,3,0,0,0,0
0,0,90,34672,0,1,0,0
0,0,1,1,0,0,0,0
0,0,2,3,0,2,0,0
0,0,105,28738,0,1,1,0
0,1,8,1,0,1,0,0
0,0,1,3,0,5,0,0
0,0,1109,44049,0,1,0,0
0,0,18,1339,0,1,0,0
0,0,125,11559,0,1,0,0
0,0,6,2,0,0,0,1
0,0,0,10,0,0,0,0
0,0,461,8311,1,0,1,0
0,0,20,1041,0,3,3,0
1,0,0,3,0,0,0,1
0,0,5,2,0,1,0,0
0,0,0,0,0,0,0,0
0,0,132,7475,0,1,0,0
0,0,11,1,0,0,0,0
0,0,1,3,0,0,0,1
0,0,24,393,0,1,0,0
0,0,18,2279,0,1,1,0
0,0,0,3,0,0,0,0
1,0,23,1,0,0,0,0
0,0,2,2,0,0,0,0
0,0,0,4,0,0,0,0
0,0,72,22335,0,1,1,0
0,0,0,1,0,0,2,0
0,0,11,3,0,0,1,1
0,0,8,1,0,0,0,0
0,0,11,3,0,0,1,1
0,0,1,3,0,0,0,0
0,0,98,6055,0,0,0,0
1,0,2,3,0,0,0,0
0,0,0,1,0,1,0,1
0,0,1,3,0,1,0,0
0,0,1,3,0,0,0,1
0,0,0,1,0,0,0,0
1,0,5,3,0,0,0,0
0,0,11,3,0,0,1,1
1,0,5,3,0,0,0,0
0,0,5,2,0,0,0,0
0,0,3,1,1,0,0,0
0,0,0,15,0,0,0,0
1,0,0,3,0,0,0,0
0,0,0,1,0,1,0,0
0,0,0,1,0,0,0,0
0,0,1018,110772,0,1,0,0
1,0,8,95,0,0,0,0
0,0,98,6917,0,1,0,0
0,0,138,29346,0,1,0,0
0,0,1,2,0,1,0,0
1,0,2,95,0,1,0,0
0,0,2,375,0,0,0,0
1,0,0,3,0,0,0,0
0,0,0,1,0,1,0,0
0,0,0,1,0,0,0,0
0,0,20,3872,0,1,0,0
0,0,8,1,0,1,0,0
0,0,3,2,0,1,0,0
0,0,3,3,0,1,0,0
0,0,1,3,0,0,0,2
0,0,0,284,0,0,0,0
0,0,1869,106394,1,0,2,0
0,0,5,3,0,2,0,0
0,0,65,4698,0,1,1,0
0,0,0,3,0,0,0,0
0,0,9,3,0,0,0,0
0,0,2,3,0,1,0,0
0,0,0,22,0,0,0,1
0,0,0,16,0,1,0,1
0,0,3,76,0,1,0,1
0,0,15,1,0,4,0,0
0,0,0,3,0,0,0,0
0,0,0,3,0,0,0,0
0,0,1,3,0,1,0,0
0,0,30,7572,0,1,0,0
0,0,8,1,0,1,0,0
0,0,1,1,0,0,0,0
0,0,2,3,0,0,0,1
0,0,7,3,0,1,0,0
0,0,4,1889,0,0,0,0
0,0,0,18,0,0,0,2
0,0,0,1,0,0,0,0
0,0,12,1,0,0,0,0
0,0,4,2,0,0,0,0
0,0,0,1,0,1,0,0
0,0,1,2,0,0,0,0
0,0,0,4,0,0,0,0
0,0,1,3,0,1,0,0
0,0,1,3,0,1,0,0
0,0,0,1,0,0,0,0
0,0,29,5070,0,1,0,0
0,0,19,1,0,0,0,0
0,0,0,3,0,0,0,1
0,0,9,3,0,4,0,0
0,0,5,3,0,0,0,0
1,0,1,1,0,0,0,0
0,0,0,2,1,0,0,0
0,0,5,1,0,1,0,0
0,0,0,2,0,1,0,0
0,0,1,1,0,0,0,0
0,0,2,3,0,0,0,0
0,0,7,3,0,1,0,0
0,0,28,7435,0,1,0,2
0,0,17,3,0,1,0,0
0,0,6,76,0,0,0,0
0,0,3,1,0,1,0,0
1,0,0,2,0,0,0,0
0,0,30,1663,0,1,2,0
0,0,0,2,0,0,0,1
0,0,6,3,0,4,0,0
0,0,9,2,0,1,0,0
0,0,0,3,0,0,0,0
0,0,69,4725,0,2,0,0
0,0,0,0,0,2,0,0
0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0
0,0,8,87,0,1,0,0
0,0,0,2,0,0,0,0
0,0,1,3,0,1,0,0
0,0,0,3,0,0,0,0
0,0,6,3,0,1,0,0
0,0,3,2,0,0,0,0
0,0,321,33328,0,1,1,0
0,0,2,3,0,2,0,0
0,0,1,1,0,1,0,0
0,0,11,64,0,2,0,0
0,0,100,1777,0,1,0,0
0,0,89,6684,0,0,0,0
0,0,100,1777,0,1,0,0
0,0,0,1,0,0,0,0
0,0,21,3,0,1,0,0
0,0,100,1777,0,1,0,0
0,0,14,8608,0,1,0,0
0,0,0,24,0,0,0,0
0,0,31,156,0,2,0,0
0,0,1,1,0,0,0,0
0,0,2,25,0,0,0,0
0,0,0,3,0,1,0,0
0,0,0,3,0,0,0,0
1,0,2,1,0,2,0,0
0,0,0,3,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,3,0,1,0,0
0,0,0,2,0,0,0,0
0,0,0,33,0,0,0,0
0,0,0,0,0,1,0,0
0,0,11,2,0,1,0,0
0,0,7,2,0,1,0,0
1,0,1,3,0,0,0,0
0,0,66,7536,0,1,1,0
0,0,0,1,0,0,0,0
0,0,4,298,0,1,0,0
0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0
0,0,15,3,0,1,0,0
0,0,0,3,0,5,0,0
0,0,0,6,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,933,0,1,1,0
0,0,0,0,0,2,0,0
0,0,0,2,0,0,0,0
1,0,94555,4418997,0,1,0,0
0,0,0,2,0,0,0,0
0,0,31,8869,0,1,0,0
0,0,0,2,0,0,0,0
0,0,3,2,0,0,0,0
0,0,0,3,0,0,0,0
0,0,5,2,0,0,0,0
1,0,7,2,0,0,0,0
0,0,10,17,0,1,0,0
0,0,0,220,1,0,1,7
0,0,46,1378,0,1,0,0
0,0,3,33,0,3,1,0
0,0,11,5,0,1,0,0
0,0,1,3,0,5,0,0
0,0,1,2,0,1,0,1
0,0,14,2,0,0,0,0
0,0,5,1,0,0,0,0
0,1,15,3,0,1,0,0
0,0,0,0,0,1,0,0
0,0,0,70,0,1,0,1
0,0,0,0,0,2,1,0
0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0
0,0,119,30169,0,1,0,1
0,0,0,25,0,0,0,0
0,0,0,0,0,1,1,0
0,0,1,21,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,186,0,2,1,0
0,0,2,3,0,1,0,0
0,0,0,10,0,0,0,0
0,0,1,3,0,1,0,0
0,0,6,1,0,0,0,0
0,0,2,29,0,1,0,0
0,0,0,3,0,0,0,0
0,0,189,34093,0,1,1,0
0,0,0,3,0,0,0,0
1,0,16,3,0,0,0,0
0,0,2255,58636,0,1,0,0
0,0,10,3,0,1,0,0
0,0,38,1436,0,1,0,0
0,0,2,444,0,1,0,0
0,0,24,7698,0,1,0,0
0,0,6,3,0,0,0,1
0,0,1,2,0,1,0,0
0,0,0,2,0,1,0,0
1,0,1,2,0,0,0,0
0,0,7,3,0,1,0,0
0,0,8,2,0,0,0,0
0,0,13,2,0,1,0,1
0,0,2255,58636,0,1,0,0
0,0,8,1,0,1,0,0
0,0,3,1,0,1,0,0
0,0,216,10781,1,0,1,0
0,0,0,0,0,0,0,0
0,0,16,3,1,0,0,2
0,0,5,56,0,0,0,1
0,0,0,3,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,3,0,0,0,0
0,0,15,1,0,0,0,0
0,0,8,3,0,1,0,1
0,0,1,1,0,1,0,1
0,0,0,3,0,1,0,0
0,0,86,13602,0,1,0,7
0,0,0,1,0,1,0,0
0,0,0,5,0,0,0,0
1,0,0,2,0,0,0,0
0,0,6,3,0,0,0,0
0,0,0,1,0,0,0,0
0,0,105,63272,0,1,0,0
0,0,0,0,0,2,0,0
0,0,56,5206,0,1,0,0
0,0,1,1,0,0,0,0
0,0,647,49979,0,2,0,0
0,0,9,385,0,1,0,0
0,0,1,3,0,1,0,0
